"","EntryPublished","the_day","year","month","video_ID","posted_on_YT","channel name","yt_long_ID","EntryTitle","EntryURL","keyword","region","RSS"
"4106","February 13, 2024 at 09:51AM","2024-02-13",2024,2,"kdnyjVrpRd8","2024-02-13T13:39:00Z","KCCI","UCKATGvvbOznaWNZcOBCLGng","Opponents continue to rally against bill they say is exclusionary to transgender Iowans","https://www.youtube.com/watch?v=kdnyjVrpRd8","transgender","all regions",1916116072231156224
"4107","February 13, 2024 at 08:43AM","2024-02-13",2024,2,"kdnyjVrpRd8","2024-02-13T13:39:00Z","KCCI","UCKATGvvbOznaWNZcOBCLGng","Opponents continue to rally against bill they say is exclusionary to transgender Iowans","https://www.youtube.com/watch?v=kdnyjVrpRd8","transgender","USA",11193014132467406848
"4108","October 22, 2024 at 03:43PM","2024-10-22",2024,10,"KdpOo9952f8","2024-10-22T07:40:00Z","The Hindu","UC3njZ48-FDxLleBYaP0SZIg","What are the problems with the bail system in India? | In Focus podcast - YouTube","https://www.youtube.com/watch?v=KdpOo9952f8","transgenderism",NA,15658552694435684352
"4109","January 16, 2024 at 02:00PM","2024-01-16",2024,1,"KdungYOjp68","2024-01-16T09:45:36Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","The left's loyalty is 'always to their ideology': Rowan Dean - YouTube","https://www.youtube.com/watch?v=KdungYOjp68","gender ideology",NA,8717893479030415360
"4110","December 06, 2024 at 01:22PM","2024-12-06",2024,12,"Ked1zGySa7Q","2024-12-06T18:17:37Z","World Bank Group","UCE9mrcoX-oE-2f1BL-iPPoQ","Ending All Forms of Gender-Based Violence Is a Key Pillar of the World Bank Group Gender Strategy","https://www.youtube.com/watch?v=Ked1zGySa7Q","gender identity","USA",4028362110021709824
"4111","December 06, 2024 at 01:22PM","2024-12-06",2024,12,"Ked1zGySa7Q","2024-12-06T18:17:37Z","World Bank Group","UCE9mrcoX-oE-2f1BL-iPPoQ","Ending All Forms of Gender-Based Violence Is a Key Pillar of the World Bank Group Gender Strategy","https://www.youtube.com/watch?v=Ked1zGySa7Q","gender identity","all regions",14792114867614312448
"4112","April 15, 2024 at 02:13PM","2024-04-15",2024,4,"kEW9JeImL2s","2024-04-15T18:07:45Z","KMOV St. Louis","UCwHKLYLfz6M14SbBahFH5VA","Court win gives Missouri AG Planned Parenthood STL records on children's transgender healthcare","https://www.youtube.com/watch?v=kEW9JeImL2s","transgender","USA",11193014132467406848
"4113","April 15, 2024 at 02:26PM","2024-04-15",2024,4,"kEW9JeImL2s","2024-04-15T18:07:45Z","KMOV St. Louis","UCwHKLYLfz6M14SbBahFH5VA","Court win gives Missouri AG Planned Parenthood STL records on children's transgender healthcare","https://www.youtube.com/watch?v=kEW9JeImL2s","transgender","all regions",1916116072231156224
"4114","November 12, 2024 at 03:37AM","2024-11-12",2024,11,"KeYWsQu9AWc","2024-11-12T02:34:34Z","ABC4 Utah","UCCjsvWYJ00k9T6C20iBH2-g","Transgender Awareness Week starts soon - YouTube","https://www.youtube.com/watch?v=KeYWsQu9AWc","transgender","all regions",1916116072231156224
"4115","November 11, 2024 at 09:38PM","2024-11-11",2024,11,"KeYWsQu9AWc","2024-11-12T02:34:34Z","ABC4 Utah","UCCjsvWYJ00k9T6C20iBH2-g","Transgender Awareness Week starts soon - YouTube","https://www.youtube.com/watch?v=KeYWsQu9AWc","transgender","USA",11193014132467406848
"4116","November 19, 2024 at 11:47PM","2024-11-19",2024,11,"KfqkL2o4F9Q","2024-11-19T16:43:46Z","WAAY 31 News","UCpQiwFjomzBHJN-TpdLZxBg","U.S. Rep. Nancy Mace answers questions about banning transgender women from bathrooms","https://www.youtube.com/watch?v=KfqkL2o4F9Q","transgender","USA",11193014132467406848
"4117","November 19, 2024 at 06:55PM","2024-11-19",2024,11,"KfqkL2o4F9Q","2024-11-19T16:43:46Z","WAAY 31 News","UCpQiwFjomzBHJN-TpdLZxBg","U.S. Rep. Nancy Mace answers questions about banning transgender women from bathrooms","https://www.youtube.com/watch?v=KfqkL2o4F9Q","transgender","all regions",1916116072231156224
"4118","March 11, 2024 at 08:13PM","2024-03-11",2024,3,"KGnzhyp58X8","2024-03-11T14:24:46Z","NDTV","UCZFMm1mMw0F81Z37aaEzTUA","Women's Day Special: Defying Stereotypes And Inspiring Inclusion - YouTube","https://www.youtube.com/watch?v=KGnzhyp58X8","gender confusion",NA,15648170854463737856
"4119","February 16, 2024 at 07:19AM","2024-02-16",2024,2,"khLd8hsl3K0","2024-02-16T05:21:06Z","MetroWeekly","UCDMzmbJAJlpx8lvJ8i4emIQ","From a pizzeria worker's struggle in New York, to U.S. Congress' conservatives - YouTube","https://www.youtube.com/watch?v=khLd8hsl3K0","transgender","all regions",1916116072231156224
"4120","August 26, 2024 at 06:58AM","2024-08-26",2024,8,"KIePiWFbLoM","2024-08-26T10:51:44Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Notting Hill Carnival 'needs looking at' after woman STABBED and left in critical condition","https://www.youtube.com/watch?v=KIePiWFbLoM","gender ideology",NA,8717893479030415360
"4121","November 11, 2024 at 10:10AM","2024-11-11",2024,11,"kKkWNX1NJxQ","2024-11-11T09:00:51Z","TalkTV","UCm0yTweyAa0PwEIp0l3N_gA","“David Lammy Is The Most DISGUSTING Politician” | James Whale | Sebastian Gorka","https://www.youtube.com/watch?v=kKkWNX1NJxQ","gender identity","USA",4028362110021709824
"4122","August 15, 2024 at 11:27PM","2024-08-15",2024,8,"KKVjRQ4Q9GQ","2024-08-16T03:24:03Z","KSDK News","UCVHTypjbrXH-maZaIkwweJA","Francis Howell school leaders ban teachers, faculty from discussing gender identity with students","https://www.youtube.com/watch?v=KKVjRQ4Q9GQ","gender identity","USA",4028362110021709824
"4123","August 15, 2024 at 11:27PM","2024-08-15",2024,8,"KKVjRQ4Q9GQ","2024-08-16T03:24:03Z","KSDK News","UCVHTypjbrXH-maZaIkwweJA","Francis Howell school leaders ban teachers, faculty from discussing gender identity with students","https://www.youtube.com/watch?v=KKVjRQ4Q9GQ","gender identity","all regions",14792114867614312448
"4124","February 22, 2024 at 12:46AM","2024-02-22",2024,2,"kLnu_zG1Tt0","2024-02-22T05:14:05Z","KTVB","UCVKYCeuR3OyO-M2rfUXHDyg","Transgender medical care bill heads to the House floor - YouTube","https://www.youtube.com/watch?v=kLnu_zG1Tt0","transgender","all regions",1916116072231156224
"4125","July 02, 2024 at 03:35PM","2024-07-02",2024,7,"KlvE0jUiTTI","2024-07-02T19:30:01Z","TalkTV","UCm0yTweyAa0PwEIp0l3N_gA","“What The HELL Is Going On?” | Boy Visited By Anti-Terrorism Police Over Gender Views","https://www.youtube.com/watch?v=KlvE0jUiTTI","gender ideology",NA,8717893479030415360
"4126","October 27, 2024 at 10:45PM","2024-10-27",2024,10,"KlwBI8xSWlU","2024-10-28T02:44:36Z","CBC News: The National","UCKjU3KzdbJE1EFcHVqXC3_g","Bill of Rights revamp, transgender restrictions expected as Alberta Legislature returns","https://www.youtube.com/watch?v=KlwBI8xSWlU","transgender","all regions",1916116072231156224
"4127","October 28, 2024 at 03:16AM","2024-10-28",2024,10,"KlwBI8xSWlU","2024-10-28T02:44:36Z","CBC News: The National","UCKjU3KzdbJE1EFcHVqXC3_g","Bill of Rights revamp, transgender restrictions expected as Alberta Legislature returns","https://www.youtube.com/watch?v=KlwBI8xSWlU","transgender","USA",11193014132467406848
"4128","June 24, 2024 at 09:37AM","2024-06-24",2024,6,"kLyi5iiyROE","2024-06-24T13:30:19Z","TalkTV","UCm0yTweyAa0PwEIp0l3N_gA","Julia Hartley-Brewer CLASHES With Former Labour Adviser On Gender Ideology - YouTube","https://www.youtube.com/watch?v=kLyi5iiyROE","gender ideology",NA,8717893479030415360
"4129","February 27, 2024 at 11:33PM","2024-02-27",2024,2,"KM20H5YbvMw","2024-02-28T04:15:01Z","NBC News","UCeY0bbntWzzVIaj2z3QigXg","South Carolina man convicted of killing Black transgender woman - YouTube","https://www.youtube.com/watch?v=KM20H5YbvMw","transgender","all regions",1916116072231156224
"4130","February 28, 2024 at 05:44AM","2024-02-28",2024,2,"KM20H5YbvMw","2024-02-28T04:15:01Z","NBC News","UCeY0bbntWzzVIaj2z3QigXg","South Carolina man convicted of killing Black transgender woman - YouTube","https://www.youtube.com/watch?v=KM20H5YbvMw","gender identity","all regions",14792114867614312448
"4131","February 04, 2024 at 02:09PM","2024-02-04",2024,2,"kMarmwOnZO8","2024-02-04T18:13:13Z","CTV News","UCi7Zk9baY1tvdlgxIML8MXg","Alberta premier creating a 'fake crisis' about gender: Notley - YouTube","https://www.youtube.com/watch?v=kMarmwOnZO8","gender identity","all regions",14792114867614312448
"4132","January 21, 2024 at 07:47PM","2024-01-21",2024,1,"KmVP-d4Po-k","2024-01-21T17:57:02Z","GBNews","UC0vn8ISa4LKMunLbzaXLnOQ","Harry is most comfortable around soldiers': Former Tank Commander unravels 17 years of ...","https://www.youtube.com/watch?v=KmVP-d4Po-k","gender identity","all regions",14792114867614312448
"4133","October 06, 2024 at 02:27PM","2024-10-06",2024,10,"KpjpIm6buPU","2024-10-06T18:02:54Z","MS NOW","UCaXkIU1QidjPwiAYu6GcHjg","SCOTUS heads into new term backed by 'emotional support billionaires' - YouTube","https://www.youtube.com/watch?v=KpjpIm6buPU","transgender","USA",11193014132467406848
"4134","October 06, 2024 at 06:35PM","2024-10-06",2024,10,"KpjpIm6buPU","2024-10-06T18:02:54Z","MS NOW","UCaXkIU1QidjPwiAYu6GcHjg","SCOTUS heads into new term backed by 'emotional support billionaires' - YouTube","https://www.youtube.com/watch?v=KpjpIm6buPU","transgender","all regions",1916116072231156224
"4135","March 20, 2024 at 07:00PM","2024-03-20",2024,3,"kpP-vDT-SpU","2024-03-20T22:38:59Z","11Alive","UCzF4Ryn8TKn64md77gS5Q5Q","Georgia bill amended to restrict transgender youth athletes - YouTube","https://www.youtube.com/watch?v=kpP-vDT-SpU","transgender","USA",11193014132467406848
"4136","March 20, 2024 at 06:59PM","2024-03-20",2024,3,"kpP-vDT-SpU","2024-03-20T22:38:59Z","11Alive","UCzF4Ryn8TKn64md77gS5Q5Q","Georgia bill amended to restrict transgender youth athletes - YouTube","https://www.youtube.com/watch?v=kpP-vDT-SpU","transgender","all regions",1916116072231156224
"4137","August 15, 2024 at 06:18PM","2024-08-15",2024,8,"kPu_VKyaoB8","2024-08-15T22:11:19Z","13WMAZ","UCRNf0_t4Qo5eojj8sSvd_8A","Federal appeals court to rehear transgender deputy's discrimination lawsuit against Houston County","https://www.youtube.com/watch?v=kPu_VKyaoB8","transgender","all regions",1916116072231156224
"4138","February 05, 2024 at 08:23PM","2024-02-05",2024,2,"kPyrKy4QmSY","2024-02-06T01:02:52Z","CBC News","UCuFFtHWoLl5fauMMD5Ww2jA","Alberta premier defends new transgender policies | Power & Politics - YouTube","https://www.youtube.com/watch?v=kPyrKy4QmSY","gender identity","USA",4028362110021709824
"4139","February 05, 2024 at 08:23PM","2024-02-05",2024,2,"kPyrKy4QmSY","2024-02-06T01:02:52Z","CBC News","UCuFFtHWoLl5fauMMD5Ww2jA","Alberta premier defends new transgender policies | Power & Politics - YouTube","https://www.youtube.com/watch?v=kPyrKy4QmSY","transgender","all regions",1916116072231156224
"4140","February 05, 2024 at 08:23PM","2024-02-05",2024,2,"kPyrKy4QmSY","2024-02-06T01:02:52Z","CBC News","UCuFFtHWoLl5fauMMD5Ww2jA","Alberta premier defends new transgender policies | Power & Politics - YouTube","https://www.youtube.com/watch?v=kPyrKy4QmSY","gender identity","all regions",14792114867614312448
"4141","February 05, 2024 at 08:23PM","2024-02-05",2024,2,"kPyrKy4QmSY","2024-02-06T01:02:52Z","CBC News","UCuFFtHWoLl5fauMMD5Ww2jA","Alberta premier defends new transgender policies | Power & Politics - YouTube","https://www.youtube.com/watch?v=kPyrKy4QmSY","transgender","USA",11193014132467406848
"4142","October 10, 2024 at 07:24PM","2024-10-10",2024,10,"kQEMn1yRYVU","2024-10-10T23:20:55Z","WCNC","UC-RxXi2Xws6Uk22vp-sLbGA","Ad claiming Harris supports transition-related care for transgender prisoners needs context","https://www.youtube.com/watch?v=kQEMn1yRYVU","transgender","all regions",1916116072231156224
"4143","October 10, 2024 at 07:24PM","2024-10-10",2024,10,"kQEMn1yRYVU","2024-10-10T23:20:55Z","WCNC","UC-RxXi2Xws6Uk22vp-sLbGA","Ad claiming Harris supports transition-related care for transgender prisoners needs context","https://www.youtube.com/watch?v=kQEMn1yRYVU","transgender","USA",11193014132467406848
"4144","January 08, 2024 at 01:13PM","2024-01-08",2024,1,"kqNfwzKie-s","2024-01-08T17:39:55Z","CBS Chicago","UCkBS_xU1WQ7FVsDoQ_OPeDg","New details about Defense Secretary Lloyd Austin's hospitalization - YouTube","https://www.youtube.com/watch?v=kqNfwzKie-s","gender ideology",NA,8717893479030415360
"4145","January 20, 2024 at 04:37PM","2024-01-20",2024,1,"Krx3r481z-c","2024-01-20T09:29:07Z","MLive","UClmFQfVyDvdtCralM-Oo_mw","Aaron Dworkin recites ""Arbor Quilt"" poem for Ann Arbor's 2024 bicentennial - YouTube","https://www.youtube.com/watch?v=Krx3r481z-c","gender identity","all regions",14792114867614312448
"4146","March 29, 2024 at 07:57PM","2024-03-29",2024,3,"KS3z2-0sLJ8","2024-03-29T23:48:47Z","KTVB","UCVKYCeuR3OyO-M2rfUXHDyg","House Bill 538: Identity politics in Idaho - YouTube","https://www.youtube.com/watch?v=KS3z2-0sLJ8","biological sex","all regions",17630397442231169024
"4147","October 16, 2024 at 02:04PM","2024-10-16",2024,10,"Ks4ts8NXblA","2024-10-16T05:59:57Z","KTVQ News","UCN2IWwjVxh4vOnMbnjiM8Hw","Trans activist supports San Jose State volleyball player - YouTube","https://www.youtube.com/watch?v=Ks4ts8NXblA","transgender","USA",11193014132467406848
"4148","February 16, 2024 at 06:18PM","2024-02-16",2024,2,"KtKR35kDnOg","2024-02-16T20:59:37Z","Calgary Herald","UCrbOGpnOudmETQ0WZkyvD8g","NDP Video Hopes To Inform Albertans About Gender Identity Policies - YouTube","https://www.youtube.com/watch?v=KtKR35kDnOg","gender identity","all regions",14792114867614312448
"4149","August 26, 2024 at 03:03PM","2024-08-26",2024,8,"kTMzUmMBMdc","2024-08-26T09:03:36Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Call for women's-only spaces to not be 'invaded by trans people' - YouTube","https://www.youtube.com/watch?v=kTMzUmMBMdc","gender identity","USA",4028362110021709824
"4150","August 26, 2024 at 05:15AM","2024-08-26",2024,8,"kTMzUmMBMdc","2024-08-26T09:03:36Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Call for women's-only spaces to not be 'invaded by trans people' - YouTube","https://www.youtube.com/watch?v=kTMzUmMBMdc","gender identity","all regions",14792114867614312448
"4151","August 26, 2024 at 06:52AM","2024-08-26",2024,8,"kTMzUmMBMdc","2024-08-26T09:03:36Z","Sky News Australia","UCO0akufu9MOzyz3nvGIXAAw","Call for women's-only spaces to not be 'invaded by trans people' - YouTube","https://www.youtube.com/watch?v=kTMzUmMBMdc","gender ideology",NA,8717893479030415360
"4152","November 11, 2024 at 08:52AM","2024-11-11",2024,11,"kTsgBdEDlM0","2024-11-11T13:45:03Z","TalkTV","UCm0yTweyAa0PwEIp0l3N_gA","Global Conflict Is COMING!' | Warning Made By Former Military Intelligence Officer","https://www.youtube.com/watch?v=kTsgBdEDlM0","gender identity","USA",4028362110021709824
"4153","January 25, 2024 at 01:54AM","2024-01-25",2024,1,"kuhqAJ-cxbE","2024-01-25T00:14:04Z","FOX 13 News Utah","UCxjC_VVez3w8Uyh7LWPnkXA","Transgender bathroom bill gets a rewrite in the Utah State Senate - YouTube","https://www.youtube.com/watch?v=kuhqAJ-cxbE","transgender","all regions",1916116072231156224
"4154","November 02, 2024 at 11:42PM","2024-11-02",2024,11,"KUQkXPKyvZg","2024-11-02T17:10:46Z","Reuters","UChqUTb7kYRX8-EiaN3XFrSQ","Trump ads attack Harris on trans issues. Do voters care? REUTERS - YouTube","https://www.youtube.com/watch?v=KUQkXPKyvZg","transgender","USA",11193014132467406848
"4155","April 24, 2024 at 11:44PM","2024-04-24",2024,4,"KuRszZC3oYM","2024-04-24T21:26:04Z","Free Speech TV","UCv1RrKT8zaa5J1ueqCmMfsw","Gay USA 4/24/2024 | Out Gay “30 Rock” StarCanceled From School Speech - YouTube","https://www.youtube.com/watch?v=KuRszZC3oYM","transgenderism",NA,15658552694435684352
"4156","October 06, 2024 at 07:46PM","2024-10-06",2024,10,"KvcqK3JobXI","2024-10-06T23:45:17Z","news.com.au","UCtWWry0cgjWi9C0Ye9sh6og","Spain's first transgender soccer team debuts in men's league - YouTube","https://www.youtube.com/watch?v=KvcqK3JobXI","transgender","all regions",1916116072231156224
"4157","October 06, 2024 at 09:16PM","2024-10-06",2024,10,"KvcqK3JobXI","2024-10-06T23:45:17Z","news.com.au","UCtWWry0cgjWi9C0Ye9sh6og","Spain's first transgender soccer team debuts in men's league - YouTube","https://www.youtube.com/watch?v=KvcqK3JobXI","transgender","USA",11193014132467406848
"4158","March 15, 2024 at 07:08PM","2024-03-15",2024,3,"kvyN09E_61g","2024-03-15T22:37:18Z","WAAY 31 News","UCpQiwFjomzBHJN-TpdLZxBg","Employees threatened as probe involving transgender worker continues - YouTube","https://www.youtube.com/watch?v=kvyN09E_61g","transgender","USA",11193014132467406848
"4159","March 16, 2024 at 01:06AM","2024-03-16",2024,3,"kvyN09E_61g","2024-03-15T22:37:18Z","WAAY 31 News","UCpQiwFjomzBHJN-TpdLZxBg","Employees threatened as probe involving transgender worker continues - YouTube","https://www.youtube.com/watch?v=kvyN09E_61g","transgender","all regions",1916116072231156224
"4160","July 30, 2024 at 08:11PM","2024-07-30",2024,7,"kW7YTpW_viA","2024-07-30T23:57:29Z","KPBS Public Media","UCP9Zo2a0-bS9oPd_8tl92rQ","City of San Diego declares August Transgender History Month - YouTube","https://www.youtube.com/watch?v=kW7YTpW_viA","transgender","all regions",1916116072231156224
"4161","November 28, 2024 at 12:31AM","2024-11-28",2024,11,"KwKmd6l3mXc","2024-11-27T17:29:00Z","WLWT","UCkr9qZ5tj9dGd7JvE3a8X4Q","Gov. DeWine signs bill limiting bathroom use by transgender students - YouTube","https://www.youtube.com/watch?v=KwKmd6l3mXc","transgender","USA",11193014132467406848
"4162","October 17, 2024 at 09:12PM","2024-10-17",2024,10,"KwRgxHrQHyE","2024-10-18T00:31:05Z","KCRA 3","UC-BSVXejMFhhml4V_VyoGxg","Video contradicts Trump claim on SJSU volleyball play, as he vows to ban transgender athletes","https://www.youtube.com/watch?v=KwRgxHrQHyE","transgender","USA",11193014132467406848
"4163","October 18, 2024 at 12:55AM","2024-10-18",2024,10,"KwRgxHrQHyE","2024-10-18T00:31:05Z","KCRA 3","UC-BSVXejMFhhml4V_VyoGxg","Video contradicts Trump claim on SJSU volleyball play, as he vows to ban transgender athletes","https://www.youtube.com/watch?v=KwRgxHrQHyE","transgender","all regions",1916116072231156224
"4164","June 09, 2024 at 05:59PM","2024-06-09",2024,6,"kWUsfuqi-KA","2024-06-09T21:46:00Z","PBS NewsHour","UC6ZFN9Tx6xh-skXCuRHCDpQ","New book 'Free To Be' dives into medical science of gender identity for young people","https://www.youtube.com/watch?v=kWUsfuqi-KA","gender identity","all regions",14792114867614312448
"4165","June 09, 2024 at 05:49PM","2024-06-09",2024,6,"kWUsfuqi-KA","2024-06-09T21:46:00Z","PBS NewsHour","UC6ZFN9Tx6xh-skXCuRHCDpQ","New book 'Free To Be' dives into medical science of gender identity for young people","https://www.youtube.com/watch?v=kWUsfuqi-KA","gender identity","USA",4028362110021709824
"4166","June 19, 2024 at 10:42AM","2024-06-19",2024,6,"kXC41_z6u1g","2024-06-19T08:21:24Z","Daily Mirror Online","UCJruLt_Bj36jL-kVaw2jgTg","Canadian HC talking to MPs to promote transgender: Wimal - YouTube","https://www.youtube.com/watch?v=kXC41_z6u1g","transgender","all regions",1916116072231156224
"4167","October 21, 2024 at 12:37PM","2024-10-21",2024,10,"KXcutxO2mN8","2024-10-21T16:13:52Z","SWNS","UC3cC3fqGreVygtVtfGIRDGg","Former Bachelorette star faked being trans for ""social experiment"" | SWNS - YouTube","https://www.youtube.com/watch?v=KXcutxO2mN8","biological sex","all regions",17630397442231169024
